               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.043814,           0.0096861,           0.0032822,             0.78323,               0.798,             0.82551,             0.40118,            0.040483,           0.0062464,           0.0019934,             0.00307,             0.00307,             0.00307
                  37,            0.043328,           0.0098753,            0.002912,             0.82905,             0.77209,             0.86148,             0.43158,            0.038852,           0.0056927,           0.0035293,            0.002872,            0.002872,            0.002872
                  38,            0.042487,           0.0097173,           0.0027555,             0.84648,             0.79964,             0.85847,             0.42784,            0.038949,           0.0052672,           0.0027448,            0.002674,            0.002674,            0.002674
                  39,            0.041538,           0.0094593,           0.0030962,             0.88818,             0.80279,             0.88223,             0.45781,            0.039317,           0.0067326,           0.0018865,            0.002476,            0.002476,            0.002476
                  40,            0.040812,           0.0092363,           0.0026088,             0.80201,             0.83995,             0.86933,             0.46225,            0.036808,           0.0052489,           0.0011485,            0.002278,            0.002278,            0.002278
                  41,            0.041147,           0.0092165,           0.0024672,             0.92652,             0.87885,             0.93909,             0.51982,            0.034933,           0.0050109,          0.00081822,             0.00208,             0.00208,             0.00208
                  42,            0.039908,            0.009128,           0.0022217,             0.90536,               0.817,             0.89252,             0.44522,            0.036467,           0.0056806,           0.0018411,            0.001882,            0.001882,            0.001882
                  43,            0.039809,           0.0092704,           0.0023231,             0.91098,             0.90909,             0.94902,             0.51846,            0.034329,           0.0044192,          0.00082619,            0.001684,            0.001684,            0.001684
                  44,            0.039232,           0.0091729,           0.0025976,             0.90124,             0.88816,             0.94186,             0.48781,            0.034818,           0.0050404,          0.00076915,            0.001486,            0.001486,            0.001486
                  45,            0.038448,           0.0088705,           0.0020331,             0.88911,             0.94139,             0.97216,             0.55316,             0.03202,           0.0044861,           0.0005293,            0.001288,            0.001288,            0.001288
                  46,            0.036939,           0.0087645,            0.002034,             0.95291,             0.91888,             0.96587,             0.55931,            0.030185,           0.0043183,          0.00071626,             0.00109,             0.00109,             0.00109
                  47,            0.036285,           0.0083981,           0.0017165,             0.93794,             0.89002,             0.95806,              0.5696,            0.030538,           0.0043798,          0.00047959,            0.000892,            0.000892,            0.000892
                  48,            0.035073,           0.0084767,           0.0015371,             0.94539,              0.9308,             0.96274,             0.58467,             0.02899,           0.0042657,          0.00082483,            0.000694,            0.000694,            0.000694
                  49,            0.034183,           0.0083801,           0.0015122,             0.95983,             0.95716,             0.97968,             0.60229,            0.028454,           0.0041669,          0.00040464,            0.000496,            0.000496,            0.000496
