               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  14,            0.044324,           0.0097305,           0.0029757,              0.8354,              0.8048,             0.85025,             0.42017,            0.039687,           0.0056852,           0.0023465,            0.007426,            0.007426,            0.007426
                  15,             0.04422,           0.0099694,           0.0032732,             0.82301,             0.77178,             0.84574,              0.4059,            0.040281,           0.0058076,           0.0024208,            0.007228,            0.007228,            0.007228
                  16,             0.04294,           0.0097799,           0.0030361,             0.83428,             0.82503,             0.86263,             0.41952,            0.039109,           0.0054263,           0.0018827,             0.00703,             0.00703,             0.00703
                  17,            0.043096,           0.0095031,           0.0028407,             0.86091,             0.81571,             0.88089,             0.43932,            0.037399,           0.0052963,           0.0027394,            0.006832,            0.006832,            0.006832
                  18,            0.042609,           0.0093769,            0.002788,             0.82454,             0.85422,             0.89124,             0.44434,            0.036853,           0.0048256,          0.00093076,            0.006634,            0.006634,            0.006634
                  19,            0.042069,           0.0092372,           0.0028003,             0.75241,              0.7579,             0.79314,             0.40029,            0.039638,           0.0059498,           0.0033355,            0.006436,            0.006436,            0.006436
                  20,            0.041235,            0.009313,           0.0028186,             0.86071,             0.72222,             0.84228,             0.44711,            0.037242,           0.0061958,           0.0024747,            0.006238,            0.006238,            0.006238
                  21,            0.041163,           0.0091671,           0.0026289,             0.85036,             0.80246,             0.87849,             0.46922,            0.036053,           0.0063825,           0.0043625,             0.00604,             0.00604,             0.00604
                  22,            0.040457,           0.0090445,           0.0026182,             0.74379,              0.7478,             0.78253,             0.40536,            0.039148,           0.0053583,           0.0069029,            0.005842,            0.005842,            0.005842
                  23,            0.040189,           0.0091363,           0.0027582,              0.8559,              0.6727,              0.7856,             0.40783,            0.037994,           0.0055662,            0.010994,            0.005644,            0.005644,            0.005644
                  24,            0.039756,           0.0088996,           0.0021478,             0.89987,             0.82426,             0.90545,             0.51509,            0.035077,           0.0051051,           0.0017774,            0.005446,            0.005446,            0.005446
                  25,            0.039364,           0.0087976,           0.0024509,             0.94632,             0.89287,             0.94471,             0.52857,            0.032351,           0.0046114,           0.0020939,            0.005248,            0.005248,            0.005248
                  26,            0.038529,           0.0088011,            0.002308,             0.82193,             0.76549,             0.80015,              0.4255,            0.041021,           0.0064647,           0.0056979,             0.00505,             0.00505,             0.00505
                  27,            0.038116,            0.008857,           0.0020874,             0.89627,             0.89748,             0.93734,             0.53094,             0.03268,           0.0048696,          0.00085147,            0.004852,            0.004852,            0.004852
                  28,             0.03853,           0.0088635,           0.0021053,             0.59987,             0.31451,             0.39058,             0.19749,            0.067758,           0.0066934,            0.033762,            0.004654,            0.004654,            0.004654
                  29,            0.037685,           0.0087815,           0.0020994,             0.62644,             0.29088,             0.39348,              0.1798,            0.080408,           0.0087359,            0.034025,            0.004456,            0.004456,            0.004456
                  30,            0.037377,           0.0087528,           0.0016689,             0.94332,             0.89659,             0.97535,             0.56994,            0.030109,           0.0043319,          0.00077268,            0.004258,            0.004258,            0.004258
                  31,            0.036322,           0.0084603,           0.0019106,             0.93883,             0.84067,              0.9017,             0.52769,            0.035883,           0.0063137,           0.0046332,             0.00406,             0.00406,             0.00406
                  32,             0.03605,           0.0085076,           0.0014864,             0.95919,             0.95196,             0.97711,             0.56825,            0.030915,           0.0041344,          0.00060302,            0.003862,            0.003862,            0.003862
                  33,            0.035402,           0.0083661,           0.0019076,             0.94916,             0.87537,             0.94156,             0.54187,            0.032569,           0.0048804,           0.0011557,            0.003664,            0.003664,            0.003664
                  34,             0.03482,           0.0082729,           0.0015439,             0.97374,             0.92738,             0.97399,             0.61354,            0.027354,           0.0041439,          0.00053161,            0.003466,            0.003466,            0.003466
                  35,            0.034599,           0.0081497,           0.0015443,             0.96983,             0.96632,             0.98965,             0.60026,            0.027361,           0.0040896,          0.00059801,            0.003268,            0.003268,            0.003268
                  36,            0.034081,           0.0079393,           0.0017724,              0.9574,             0.94632,             0.97691,             0.61398,             0.02771,           0.0040422,          0.00051421,             0.00307,             0.00307,             0.00307
                  37,            0.033222,           0.0081227,           0.0011974,             0.95316,             0.91576,             0.96804,             0.58758,             0.02902,           0.0044433,            0.003082,            0.002872,            0.002872,            0.002872
                  38,            0.032757,           0.0080223,           0.0013921,             0.97947,             0.96846,             0.98622,             0.63639,            0.025579,            0.003754,           0.0004231,            0.002674,            0.002674,            0.002674
                  39,            0.032264,           0.0077539,           0.0012734,             0.96309,             0.95602,              0.9652,             0.63872,            0.026307,            0.003727,           0.0012901,            0.002476,            0.002476,            0.002476
                  40,            0.031861,            0.007629,          0.00098409,             0.97665,             0.98423,             0.99162,             0.64817,            0.025238,           0.0037449,           0.0004025,            0.002278,            0.002278,            0.002278
                  41,            0.031379,           0.0074957,           0.0010885,             0.96845,             0.96431,             0.97961,             0.63297,            0.026331,           0.0037024,          0.00031911,             0.00208,             0.00208,             0.00208
                  42,            0.030908,           0.0074794,           0.0011947,             0.98637,             0.98181,             0.99187,             0.65839,             0.02451,           0.0035329,          0.00051439,            0.001882,            0.001882,            0.001882
                  43,            0.029905,           0.0075314,           0.0011151,             0.98483,             0.97007,             0.99178,             0.66732,            0.024435,           0.0035816,          0.00029179,            0.001684,            0.001684,            0.001684
                  44,            0.029077,            0.007409,          0.00071934,             0.99306,             0.97692,             0.99374,             0.70679,            0.021847,           0.0033199,          0.00021303,            0.001486,            0.001486,            0.001486
                  45,            0.028221,           0.0071288,          0.00086208,             0.98401,             0.97156,             0.99234,             0.68784,             0.02297,           0.0034871,          0.00026991,            0.001288,            0.001288,            0.001288
                  46,            0.027825,           0.0071251,          0.00070336,             0.98744,              0.9847,             0.99356,             0.71532,            0.021991,           0.0032813,          0.00025098,             0.00109,             0.00109,             0.00109
                  47,            0.027377,           0.0068489,          0.00065737,             0.99064,             0.98514,             0.99363,             0.73298,            0.021054,            0.003273,          0.00016448,            0.000892,            0.000892,            0.000892
                  48,             0.02653,           0.0069709,          0.00059407,             0.99331,             0.99096,             0.99424,              0.7443,            0.019916,           0.0030633,          0.00015432,            0.000694,            0.000694,            0.000694
                  49,            0.025561,            0.006775,          0.00040262,             0.99365,             0.99278,             0.99482,             0.73488,            0.020484,           0.0030359,          0.00010387,            0.000496,            0.000496,            0.000496
