               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.029999,           0.0072445,          0.00067732,             0.97918,             0.97988,             0.99322,             0.70447,            0.022699,           0.0032404,          6.3314e-05,               0.003,               0.003,               0.003
                  37,            0.029257,           0.0071079,           0.0006873,             0.99199,             0.98197,             0.99446,             0.70323,            0.022858,           0.0033031,          0.00014534,              0.0028,              0.0028,              0.0028
                  38,            0.029266,           0.0071305,          0.00076518,             0.99276,             0.97875,             0.99393,             0.71239,            0.022373,           0.0032744,           6.158e-05,              0.0026,              0.0026,              0.0026
                  39,            0.028756,           0.0070267,           0.0006903,             0.98358,             0.98597,             0.99373,             0.73182,            0.021415,           0.0032717,          6.8498e-05,              0.0024,              0.0024,              0.0024
                  40,            0.027936,           0.0069232,          0.00057242,             0.97064,             0.97495,             0.98732,             0.68931,            0.023279,           0.0033094,          4.3295e-05,              0.0022,              0.0022,              0.0022
                  41,            0.027975,           0.0068529,          0.00059242,             0.98635,             0.99025,             0.99387,             0.70414,             0.02295,           0.0032783,             4.8e-05,               0.002,               0.002,               0.002
                  42,            0.027639,           0.0068157,          0.00058753,             0.99037,             0.98983,             0.99395,              0.7179,            0.022623,           0.0032383,          3.2058e-05,              0.0018,              0.0018,              0.0018
                  43,            0.026983,           0.0067761,          0.00050696,             0.99022,             0.98911,             0.99438,             0.73742,            0.021055,           0.0030558,          2.5856e-05,              0.0016,              0.0016,              0.0016
                  44,            0.026607,           0.0068606,          0.00039047,             0.99144,             0.98333,             0.99429,               0.739,             0.02103,           0.0031894,          1.5534e-05,              0.0014,              0.0014,              0.0014
                  45,            0.026309,           0.0066181,          0.00046635,             0.98292,             0.99111,             0.99327,             0.74374,            0.020721,           0.0032212,          1.5155e-05,              0.0012,              0.0012,              0.0012
                  46,            0.025859,           0.0065432,          0.00049439,             0.98784,             0.98812,             0.99423,             0.74778,            0.020703,           0.0031463,          3.2764e-05,               0.001,               0.001,               0.001
                  47,            0.026073,           0.0064019,          0.00085021,             0.99219,             0.98662,             0.99452,              0.7572,            0.020048,           0.0030413,          2.1115e-05,          0.00080001,          0.00080001,          0.00080001
                  48,            0.025397,           0.0066497,          0.00040559,             0.99463,             0.99226,             0.99468,             0.75729,             0.01981,           0.0030554,          1.9202e-05,          0.00060001,          0.00060001,          0.00060001
                  49,            0.025109,           0.0064585,          0.00047999,             0.98707,              0.9904,             0.99446,             0.75258,            0.019868,           0.0030781,          2.6531e-05,          0.00040001,          0.00040001,          0.00040001
