               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.026265,           0.0066545,          0.00052838,             0.99689,             0.99311,             0.99476,             0.73598,            0.020004,           0.0030071,          9.7717e-05,             0.00307,             0.00307,             0.00307
                  37,            0.025732,           0.0067102,          0.00041144,             0.99424,             0.99751,              0.9949,             0.75695,            0.019062,            0.002931,          9.3379e-05,            0.002872,            0.002872,            0.002872
                  38,            0.025547,           0.0066183,          0.00045728,             0.99809,             0.99512,             0.99489,             0.75277,            0.019409,           0.0029568,          9.5736e-05,            0.002674,            0.002674,            0.002674
                  39,            0.025279,           0.0064636,          0.00049359,              0.9934,             0.99641,             0.99443,             0.75267,             0.01969,           0.0029649,           8.991e-05,            0.002476,            0.002476,            0.002476
                  40,            0.025039,           0.0063778,           0.0004503,             0.99107,             0.99056,             0.99472,             0.73757,            0.020208,           0.0029336,          8.9285e-05,            0.002278,            0.002278,            0.002278
                  41,            0.024739,           0.0063581,          0.00042406,             0.99309,             0.99378,             0.99493,             0.75798,            0.019072,           0.0028803,          7.1064e-05,             0.00208,             0.00208,             0.00208
                  42,            0.024486,           0.0063642,          0.00041487,             0.99615,             0.99315,             0.99482,             0.76802,            0.018461,           0.0028509,           7.758e-05,            0.001882,            0.001882,            0.001882
                  43,            0.023655,           0.0063185,          0.00046839,             0.99892,             0.99483,             0.99486,             0.76869,            0.018634,           0.0028478,          6.3519e-05,            0.001684,            0.001684,            0.001684
                  44,            0.024173,           0.0063756,          0.00039508,              0.9958,               0.994,             0.99494,             0.77274,            0.018162,           0.0028131,           7.309e-05,            0.001486,            0.001486,            0.001486
                  45,             0.02332,           0.0061234,          0.00036672,             0.99651,             0.99252,             0.99498,              0.7759,            0.017945,           0.0027506,          6.2515e-05,            0.001288,            0.001288,            0.001288
                  46,            0.022732,           0.0061258,          0.00034766,             0.99673,               0.994,             0.99499,             0.77468,            0.018282,           0.0027785,          5.4518e-05,             0.00109,             0.00109,             0.00109
                  47,            0.022953,            0.005987,          0.00058133,             0.99665,             0.99778,             0.99482,             0.77886,            0.017803,           0.0027515,          5.0094e-05,            0.000892,            0.000892,            0.000892
                  48,            0.023375,           0.0062536,          0.00028409,             0.99789,             0.99705,             0.99488,              0.7945,            0.017294,           0.0027184,          4.6226e-05,            0.000694,            0.000694,            0.000694
                  49,            0.022752,           0.0061355,          0.00027076,             0.99788,             0.99828,             0.99492,             0.79169,            0.017283,           0.0027028,          4.0324e-05,            0.000496,            0.000496,            0.000496
