               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  14,            0.038248,           0.0087574,           0.0019829,             0.91017,              0.9339,             0.96201,             0.54143,            0.032933,           0.0043488,           0.0012952,            0.007426,            0.007426,            0.007426
                  15,            0.037685,           0.0088798,           0.0017906,              0.9594,             0.94464,             0.97605,             0.57566,             0.03195,           0.0041365,          0.00041486,            0.007228,            0.007228,            0.007228
                  16,            0.035914,           0.0085783,           0.0016852,             0.96485,              0.9533,             0.97213,             0.58709,            0.029043,           0.0039956,          0.00039576,             0.00703,             0.00703,             0.00703
                  17,            0.035645,           0.0083673,           0.0016716,             0.96417,             0.94491,             0.98149,             0.59798,             0.02912,           0.0039945,          0.00076771,            0.006832,            0.006832,            0.006832
                  18,            0.034931,           0.0081742,            0.001354,             0.95895,             0.91709,             0.95968,             0.58158,            0.030231,           0.0042169,          0.00045631,            0.006634,            0.006634,            0.006634
                  19,            0.034391,           0.0079897,              0.0015,             0.98454,             0.96489,             0.98989,             0.65211,            0.025798,           0.0039185,          0.00040242,            0.006436,            0.006436,            0.006436
                  20,            0.033322,           0.0079552,           0.0011571,              0.9653,             0.95653,             0.98242,             0.62581,             0.02688,           0.0037355,            0.001413,            0.006238,            0.006238,            0.006238
                  21,            0.033272,           0.0078776,           0.0012117,             0.98557,             0.96124,             0.98518,             0.65487,            0.025334,           0.0037339,          0.00031471,             0.00604,             0.00604,             0.00604
                  22,            0.032545,           0.0076858,           0.0012024,              0.9559,             0.82946,             0.90695,             0.56013,            0.035941,           0.0059041,            0.015049,            0.005842,            0.005842,            0.005842
                  23,            0.032185,           0.0077701,           0.0011448,             0.98548,             0.98283,             0.99338,             0.64024,            0.024819,           0.0035769,          0.00024581,            0.005644,            0.005644,            0.005644
                  24,            0.031598,           0.0075669,           0.0012103,             0.99329,             0.97784,             0.99325,             0.68306,            0.024057,           0.0035673,          0.00038582,            0.005446,            0.005446,            0.005446
                  25,            0.031295,           0.0073954,           0.0010919,             0.96862,             0.96304,             0.98312,             0.63369,            0.026858,           0.0035855,          0.00054504,            0.005248,            0.005248,            0.005248
                  26,            0.030184,           0.0075091,           0.0010557,             0.98547,             0.97139,             0.99138,             0.68522,            0.023652,           0.0036217,          0.00026464,             0.00505,             0.00505,             0.00505
                  27,            0.029967,           0.0074688,          0.00096789,             0.98379,             0.96961,             0.99288,             0.67261,            0.024075,           0.0034984,          0.00040977,            0.004852,            0.004852,            0.004852
                  28,            0.030069,           0.0073692,          0.00071711,             0.99765,             0.99483,              0.9949,             0.70504,            0.021875,           0.0032882,          0.00018443,            0.004654,            0.004654,            0.004654
                  29,            0.029055,           0.0072467,          0.00070701,             0.99254,               0.994,             0.99447,             0.71699,            0.021243,           0.0032315,          0.00016707,            0.004456,            0.004456,            0.004456
                  30,            0.028688,           0.0072336,          0.00063845,             0.98588,             0.98129,              0.9942,             0.69979,            0.022818,           0.0032676,          0.00019622,            0.004258,            0.004258,            0.004258
                  31,            0.028169,            0.007024,          0.00076534,             0.98763,             0.98164,             0.99424,             0.70387,            0.021973,           0.0032309,          0.00018595,             0.00406,             0.00406,             0.00406
                  32,            0.027854,           0.0070863,          0.00055798,             0.99136,              0.9886,               0.994,             0.72224,            0.021022,           0.0032008,          0.00014615,            0.003862,            0.003862,            0.003862
                  33,            0.027518,           0.0069068,          0.00066768,             0.99305,             0.99179,             0.99489,             0.72248,            0.020907,           0.0031171,          0.00018391,            0.003664,            0.003664,            0.003664
                  34,            0.027074,           0.0068977,          0.00066917,              0.9984,             0.99409,             0.99484,             0.72856,            0.020776,           0.0031202,          0.00017522,            0.003466,            0.003466,            0.003466
                  35,            0.026917,           0.0068201,          0.00066449,             0.98096,             0.98026,             0.99316,             0.70503,            0.021956,           0.0031906,          0.00013301,            0.003268,            0.003268,            0.003268
                  36,            0.026732,           0.0065771,          0.00053426,             0.99552,             0.98843,             0.99487,             0.71838,            0.020707,           0.0030803,          0.00012213,             0.00307,             0.00307,             0.00307
                  37,            0.025705,           0.0067332,          0.00052896,             0.99528,             0.99483,             0.99486,             0.74506,            0.019775,           0.0030088,          0.00012687,            0.002872,            0.002872,            0.002872
                  38,             0.02565,            0.006594,          0.00050999,              0.9928,             0.99638,             0.99486,             0.75461,            0.019397,           0.0030102,          0.00011324,            0.002674,            0.002674,            0.002674
                  39,            0.025139,           0.0064729,          0.00051794,             0.99547,             0.98835,             0.99402,             0.73369,            0.020637,           0.0031073,          0.00010965,            0.002476,            0.002476,            0.002476
                  40,            0.025053,           0.0064002,           0.0005204,             0.99528,             0.99682,             0.99493,             0.74022,            0.019597,           0.0029534,           0.0001334,            0.002278,            0.002278,            0.002278
                  41,            0.025015,           0.0063679,          0.00035011,             0.99755,             0.99631,             0.99496,             0.75096,            0.019183,           0.0029248,          9.0506e-05,             0.00208,             0.00208,             0.00208
                  42,            0.024462,           0.0063229,          0.00047398,              0.9961,               0.997,             0.99496,             0.74683,             0.01947,           0.0029754,          0.00010823,            0.001882,            0.001882,            0.001882
                  43,            0.024106,           0.0063762,          0.00048577,             0.99769,             0.99769,             0.99499,             0.76048,            0.018858,           0.0029201,          8.3592e-05,            0.001684,            0.001684,            0.001684
                  44,            0.023722,            0.006348,          0.00039174,             0.99387,             0.99546,             0.99482,             0.76005,             0.01841,           0.0028785,           8.377e-05,            0.001486,            0.001486,            0.001486
                  45,            0.023286,           0.0061082,          0.00045684,              0.9907,             0.99622,             0.99407,             0.76566,            0.018243,           0.0028325,          7.5528e-05,            0.001288,            0.001288,            0.001288
                  46,            0.023158,           0.0061955,           0.0004126,             0.99721,             0.99752,             0.99496,             0.78049,            0.017394,           0.0028181,          6.6917e-05,             0.00109,             0.00109,             0.00109
                  47,             0.02315,           0.0059802,          0.00041553,             0.99583,              0.9971,             0.99495,             0.78294,            0.017663,           0.0027904,          6.4035e-05,            0.000892,            0.000892,            0.000892
                  48,            0.022736,           0.0061433,          0.00025737,             0.99286,             0.99778,             0.99477,             0.78725,            0.017237,           0.0027461,          5.7439e-05,            0.000694,            0.000694,            0.000694
                  49,            0.022361,           0.0061101,          0.00027619,             0.99493,             0.99901,              0.9949,             0.78504,            0.017624,           0.0027721,          5.0419e-05,            0.000496,            0.000496,            0.000496
