               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  35,            0.031271,           0.0075965,           0.0011211,             0.99158,             0.99084,             0.99438,             0.68608,            0.022798,           0.0034176,          0.00027053,            0.003268,            0.003268,            0.003268
                  36,            0.031205,           0.0075164,           0.0012904,              0.9686,             0.96965,             0.98512,               0.679,            0.023921,           0.0033596,          0.00032524,             0.00307,             0.00307,             0.00307
                  37,            0.030368,           0.0074374,          0.00099082,             0.98998,             0.98948,             0.99318,              0.6851,            0.022971,           0.0032955,          0.00028601,            0.002872,            0.002872,            0.002872
                  38,            0.030343,           0.0074357,           0.0011612,             0.97881,             0.98128,             0.99283,             0.68534,            0.023178,           0.0033494,          0.00036621,            0.002674,            0.002674,            0.002674
                  39,            0.029477,           0.0073277,          0.00093919,             0.99552,             0.98852,             0.99432,             0.70644,            0.021593,           0.0031835,          0.00028098,            0.002476,            0.002476,            0.002476
                  40,            0.028566,           0.0071821,          0.00073787,             0.99105,             0.98496,             0.99432,             0.70595,            0.021867,           0.0033588,          0.00022022,            0.002278,            0.002278,            0.002278
                  41,            0.028544,           0.0070407,          0.00067829,             0.98893,             0.99103,             0.99476,             0.71052,            0.021381,           0.0031907,          0.00021225,             0.00208,             0.00208,             0.00208
                  42,            0.027842,           0.0070403,          0.00079188,             0.99469,             0.98735,             0.99356,             0.69908,            0.021878,           0.0032502,           0.0002076,            0.001882,            0.001882,            0.001882
                  43,            0.027021,           0.0069141,          0.00074804,             0.98819,             0.98883,             0.99416,             0.72715,            0.020277,           0.0030324,          0.00019438,            0.001684,            0.001684,            0.001684
                  44,            0.026416,           0.0069503,          0.00067223,             0.98832,               0.988,             0.99344,             0.73998,            0.020013,           0.0029882,           0.0001415,            0.001486,            0.001486,            0.001486
                  45,            0.026025,           0.0067462,          0.00057888,             0.99545,              0.9886,             0.99474,             0.75472,            0.019547,           0.0030604,          0.00014334,            0.001288,            0.001288,            0.001288
                  46,            0.025062,             0.00663,          0.00061298,             0.99507,             0.99409,             0.99496,             0.74612,            0.019428,           0.0029819,          0.00013438,             0.00109,             0.00109,             0.00109
                  47,            0.025228,           0.0064504,          0.00056484,             0.99708,             0.98949,             0.99421,             0.75505,            0.019088,           0.0028864,          0.00011547,            0.000892,            0.000892,            0.000892
                  48,            0.024273,           0.0066302,          0.00046711,             0.99265,             0.99602,             0.99447,             0.76147,             0.01847,           0.0027872,          9.8726e-05,            0.000694,            0.000694,            0.000694
                  49,            0.023554,           0.0063855,            0.000484,             0.99312,             0.99474,             0.99436,             0.75925,            0.018527,           0.0027954,          8.5571e-05,            0.000496,            0.000496,            0.000496
