               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.10411,            0.017685,            0.027405,          0.00029619,             0.13663,          0.00019801,          4.6849e-05,            0.093887,            0.011138,            0.026473,              0.0705,           0.0032778,           0.0032778
                   1,            0.094847,            0.018029,            0.025026,             0.52629,           0.0038959,           0.0035132,           0.0022166,            0.090701,            0.010932,            0.023861,            0.040369,           0.0064802,           0.0064802
                   2,            0.086916,            0.017987,            0.021484,             0.51415,              0.1034,             0.02628,           0.0074247,            0.081279,            0.011372,            0.019492,            0.010106,           0.0095506,           0.0095506
                   3,            0.072557,            0.017744,            0.016717,             0.20067,            0.061571,            0.019968,           0.0058324,              0.1151,             0.02627,            0.060382,            0.009406,            0.009406,            0.009406
                   4,            0.064086,            0.014942,           0.0097005,              0.3394,             0.42219,             0.30624,              0.1097,            0.062297,            0.011319,            0.011149,            0.009406,            0.009406,            0.009406
                   5,            0.058669,            0.013295,           0.0067439,             0.61378,             0.52718,              0.5195,             0.19435,            0.059004,           0.0096765,           0.0071576,            0.009208,            0.009208,            0.009208
                   6,            0.053793,            0.012035,           0.0054437,             0.70145,              0.8253,             0.81682,             0.33916,            0.044643,           0.0062207,             0.00161,             0.00901,             0.00901,             0.00901
                   7,            0.051655,            0.011278,           0.0047221,             0.67552,             0.77424,             0.78619,             0.35173,            0.044803,           0.0063739,           0.0022995,            0.008812,            0.008812,            0.008812
                   8,            0.048106,            0.010838,           0.0042469,             0.67557,             0.53501,             0.56237,              0.2423,             0.05228,           0.0080745,           0.0091158,            0.008614,            0.008614,            0.008614
                   9,             0.04641,            0.010311,           0.0036507,             0.72759,             0.69437,             0.74062,             0.33926,            0.045726,           0.0065345,           0.0038876,            0.008416,            0.008416,            0.008416
                  10,            0.044559,           0.0098865,            0.002998,             0.90187,             0.84416,             0.91548,             0.48583,            0.037707,           0.0053716,           0.0016545,            0.008218,            0.008218,            0.008218
                  11,            0.042748,            0.009735,           0.0027567,             0.87719,             0.84821,               0.899,             0.44489,            0.037216,           0.0051395,           0.0015681,             0.00802,             0.00802,             0.00802
                  12,            0.041453,           0.0093645,           0.0023205,             0.93659,             0.91731,             0.96412,             0.51088,            0.034105,           0.0047187,          0.00055769,            0.007822,            0.007822,            0.007822
                  13,            0.040384,           0.0093246,           0.0023633,             0.92488,             0.84726,              0.9312,             0.50332,            0.034636,           0.0049753,           0.0014425,            0.007624,            0.007624,            0.007624
                  14,            0.039365,            0.009047,           0.0020067,             0.95725,             0.94932,              0.9704,             0.54125,            0.031532,           0.0043832,          0.00044852,            0.007426,            0.007426,            0.007426
                  15,            0.038973,           0.0091905,           0.0020193,             0.90139,             0.88711,             0.93468,             0.53417,            0.033197,           0.0055632,           0.0009601,            0.007228,            0.007228,            0.007228
                  16,            0.037771,           0.0088983,           0.0018883,             0.91942,             0.82588,              0.8899,              0.5145,            0.036157,           0.0054057,            0.005274,             0.00703,             0.00703,             0.00703
                  17,            0.036947,           0.0085837,           0.0016867,              0.9497,             0.92112,             0.96725,             0.55986,            0.033149,           0.0045886,           0.0012067,            0.006832,            0.006832,            0.006832
                  18,            0.036305,           0.0084136,           0.0015495,             0.93828,              0.8964,             0.94105,             0.56327,            0.033605,           0.0052151,           0.0028744,            0.006634,            0.006634,            0.006634
                  19,            0.035391,           0.0082372,            0.001513,             0.91991,             0.72596,             0.78617,             0.43806,            0.046921,           0.0071125,            0.024945,            0.006436,            0.006436,            0.006436
                  20,            0.034166,           0.0082319,           0.0013446,             0.97372,             0.96631,             0.98976,              0.6452,            0.026251,           0.0038275,          0.00044022,            0.006238,            0.006238,            0.006238
                  21,            0.034232,           0.0080855,           0.0011955,             0.96703,             0.95053,             0.97821,             0.61032,            0.028196,           0.0039915,          0.00050145,             0.00604,             0.00604,             0.00604
                  22,            0.033658,           0.0079124,           0.0010733,             0.97526,             0.96429,             0.98407,             0.61826,            0.027009,           0.0038025,          0.00033405,            0.005842,            0.005842,            0.005842
                  23,            0.032889,           0.0079226,           0.0012882,             0.95362,             0.93012,             0.96508,             0.60005,            0.029174,           0.0044233,           0.0010702,            0.005644,            0.005644,            0.005644
                  24,            0.032561,           0.0078126,           0.0012484,             0.96551,             0.96595,             0.98896,             0.66362,            0.025836,           0.0036505,          0.00043292,            0.005446,            0.005446,            0.005446
                  25,            0.031768,           0.0075835,           0.0010417,             0.99155,             0.98403,             0.99385,             0.66979,            0.024269,           0.0035951,          0.00025236,            0.005248,            0.005248,            0.005248
                  26,            0.031004,           0.0076175,           0.0011564,             0.99129,             0.97873,             0.99311,             0.67071,            0.024316,           0.0036139,          0.00028088,             0.00505,             0.00505,             0.00505
                  27,            0.030928,           0.0076536,          0.00095903,             0.99242,             0.97988,             0.99396,             0.67505,             0.02421,           0.0035754,          0.00034946,            0.004852,            0.004852,            0.004852
                  28,            0.030314,           0.0075561,          0.00077478,             0.98939,             0.97831,             0.99322,             0.68781,            0.023281,           0.0034521,          0.00024233,            0.004654,            0.004654,            0.004654
                  29,             0.02975,           0.0074312,          0.00067433,             0.99305,             0.98948,             0.99416,             0.69866,            0.022659,           0.0033667,          0.00020318,            0.004456,            0.004456,            0.004456
                  30,            0.029536,           0.0074088,          0.00065355,             0.97704,             0.98444,             0.99329,             0.67625,            0.024326,           0.0034762,          0.00022288,            0.004258,            0.004258,            0.004258
                  31,             0.02884,           0.0072113,          0.00080935,             0.98277,             0.98257,             0.99167,             0.70227,            0.022231,           0.0033828,          0.00021607,             0.00406,             0.00406,             0.00406
                  32,            0.028671,           0.0072514,          0.00054099,             0.99389,             0.99079,             0.99469,             0.71888,            0.021254,           0.0032573,           0.0001828,            0.003862,            0.003862,            0.003862
                  33,            0.028147,           0.0070758,          0.00064648,             0.99367,             0.98357,             0.99407,             0.70258,             0.02192,           0.0032849,          0.00021581,            0.003664,            0.003664,            0.003664
                  34,            0.027605,            0.007088,          0.00071293,             0.98988,             0.99278,             0.99465,             0.71535,            0.021513,           0.0032835,          0.00020224,            0.003466,            0.003466,            0.003466
                  35,            0.027526,           0.0069558,          0.00076832,             0.99457,             0.99391,             0.99487,             0.72522,             0.02069,           0.0031941,          0.00018252,            0.003268,            0.003268,            0.003268
                  36,            0.026984,           0.0067954,          0.00074603,             0.99309,             0.99237,             0.99475,             0.72556,            0.020644,           0.0031388,          0.00015985,             0.00307,             0.00307,             0.00307
                  37,            0.026433,           0.0069241,             0.00047,             0.99213,             0.99391,              0.9924,             0.72179,            0.020889,           0.0030857,          0.00014269,            0.002872,            0.002872,            0.002872
                  38,            0.026473,           0.0068445,          0.00047975,             0.99277,             0.99093,              0.9931,             0.73899,            0.019611,           0.0030875,          0.00013958,            0.002674,            0.002674,            0.002674
                  39,             0.02582,            0.006673,          0.00047932,             0.99488,              0.9912,             0.99464,             0.72373,              0.0212,           0.0031623,          0.00011024,            0.002476,            0.002476,            0.002476
                  40,             0.02544,           0.0065789,          0.00049987,             0.99229,             0.99346,             0.99354,               0.737,            0.019846,           0.0030353,          0.00011532,            0.002278,            0.002278,            0.002278
                  41,            0.025494,           0.0065194,          0.00037644,             0.99631,             0.99379,             0.99492,             0.73111,            0.019866,           0.0030075,          0.00010229,             0.00208,             0.00208,             0.00208
                  42,            0.025168,           0.0065305,          0.00042366,             0.98966,             0.99171,             0.99427,             0.74705,            0.019718,           0.0030426,          0.00010298,            0.001882,            0.001882,            0.001882
                  43,            0.024556,           0.0065599,          0.00043527,             0.99395,             0.99208,             0.99466,             0.75553,            0.019397,           0.0029982,          9.3083e-05,            0.001684,            0.001684,            0.001684
                  44,             0.02427,           0.0065398,            0.000318,             0.99537,             0.99557,             0.99482,             0.76207,            0.018872,           0.0030038,          7.9466e-05,            0.001486,            0.001486,            0.001486
