               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  15,            0.067496,            0.014845,            0.012739,                0.58,             0.11448,             0.13299,            0.032433,            0.070283,           0.0092502,            0.026424,            0.007228,            0.007228,            0.007228
                  16,            0.066825,            0.014567,            0.012379,            0.005725,             0.29649,           0.0054501,           0.0015226,            0.087034,            0.016019,            0.028697,             0.00703,             0.00703,             0.00703
                  17,             0.06727,            0.014169,            0.012422,             0.14664,             0.28213,             0.13481,            0.044882,            0.074322,           0.0091175,            0.019829,            0.006832,            0.006832,            0.006832
                  18,            0.065773,            0.014056,              0.0122,            0.018286,             0.28336,            0.022718,           0.0066779,            0.089444,            0.024127,            0.030775,            0.006634,            0.006634,            0.006634
                  19,            0.065937,            0.014062,            0.012667,             0.63654,             0.20667,             0.10859,            0.029231,            0.080729,            0.031492,            0.028921,            0.006436,            0.006436,            0.006436
                  20,             0.06568,            0.014093,            0.012681,            0.052295,             0.25107,            0.038795,            0.012911,            0.063043,            0.011073,            0.015955,            0.006238,            0.006238,            0.006238
                  21,            0.066637,            0.013849,            0.012167,             0.18169,            0.095803,            0.062835,            0.022434,            0.084592,           0.0089682,            0.023166,             0.00604,             0.00604,             0.00604
                  22,            0.065429,            0.013892,            0.012276,           0.0004619,             0.16645,           0.0003251,          0.00010987,              0.1091,            0.012145,            0.034994,            0.005842,            0.005842,            0.005842
                  23,             0.06473,            0.013932,            0.012174,             0.67722,             0.20684,             0.16453,            0.046345,            0.075732,            0.010269,            0.016831,            0.005644,            0.005644,            0.005644
                  24,            0.063706,            0.013858,            0.011758,             0.22106,             0.29256,             0.17436,            0.065188,            0.074867,           0.0090065,             0.01815,            0.005446,            0.005446,            0.005446
                  25,            0.064402,            0.013732,            0.012079,             0.29873,             0.16048,             0.11426,            0.035339,            0.079924,            0.010324,             0.02001,            0.005248,            0.005248,            0.005248
                  26,            0.063922,            0.013969,             0.01152,             0.24571,             0.27648,             0.18014,            0.065786,            0.066377,           0.0094039,            0.016078,             0.00505,             0.00505,             0.00505
                  27,            0.063409,            0.013694,            0.011594,             0.58451,             0.10999,            0.088985,            0.027878,            0.069959,            0.012463,            0.024494,            0.004852,            0.004852,            0.004852
                  28,            0.063672,            0.013745,            0.010954,             0.48018,             0.32673,             0.26892,            0.094945,            0.066094,            0.010122,            0.012217,            0.004654,            0.004654,            0.004654
                  29,              0.0632,            0.013717,            0.011057,             0.30624,             0.34799,               0.211,            0.073478,            0.066501,            0.010351,            0.014098,            0.004456,            0.004456,            0.004456
                  30,            0.063279,            0.013577,           0.0094489,              0.3524,              0.1097,             0.15313,            0.049856,            0.067535,           0.0097248,            0.014752,            0.004258,            0.004258,            0.004258
                  31,            0.061711,            0.013403,           0.0090951,             0.30023,             0.33278,             0.26466,            0.095757,            0.070169,           0.0081302,            0.018111,             0.00406,             0.00406,             0.00406
                  32,            0.062533,            0.013455,           0.0090117,             0.41337,             0.23605,             0.26259,            0.082812,            0.064249,            0.010586,            0.011458,            0.003862,            0.003862,            0.003862
                  33,            0.062555,            0.013593,           0.0086585,             0.37652,              0.3818,             0.27119,            0.091067,            0.062996,           0.0082395,            0.013858,            0.003664,            0.003664,            0.003664
                  34,             0.06171,            0.013402,           0.0085125,           0.0015462,             0.28841,           0.0009999,          0.00031608,            0.094873,           0.0091049,            0.026161,            0.003466,            0.003466,            0.003466
                  35,            0.062071,            0.013272,           0.0079887,             0.28944,             0.35837,             0.22462,            0.084425,            0.065049,           0.0096409,            0.011364,            0.003268,            0.003268,            0.003268
                  36,            0.061459,            0.013081,           0.0082147,             0.64788,             0.43889,             0.40639,             0.16731,             0.06056,           0.0096239,           0.0078546,             0.00307,             0.00307,             0.00307
                  37,            0.061128,            0.013203,           0.0078007,             0.59049,             0.46216,             0.48756,             0.18277,            0.062288,           0.0077727,           0.0072245,            0.002872,            0.002872,            0.002872
                  38,            0.060159,            0.013136,           0.0073703,             0.39095,             0.42651,             0.34076,             0.12528,            0.058113,           0.0091217,           0.0070573,            0.002674,            0.002674,            0.002674
                  39,            0.060397,            0.012989,           0.0075644,             0.60874,              0.4813,             0.47125,              0.1882,            0.056702,           0.0092865,           0.0054867,            0.002476,            0.002476,            0.002476
                  40,            0.058643,            0.012582,           0.0076444,             0.67817,             0.34768,             0.44644,             0.17436,            0.059925,           0.0097891,           0.0080742,            0.002278,            0.002278,            0.002278
                  41,            0.058435,            0.012369,           0.0069364,             0.66036,             0.28237,             0.35295,             0.13115,             0.06347,           0.0097855,            0.010009,             0.00208,             0.00208,             0.00208
                  42,            0.058544,            0.012462,           0.0067436,             0.58242,             0.56045,             0.58022,             0.21837,            0.055985,            0.007808,           0.0045733,            0.001882,            0.001882,            0.001882
                  43,            0.056649,            0.012482,           0.0063647,             0.61947,              0.5968,             0.60052,             0.26245,            0.050619,           0.0077956,           0.0047882,            0.001684,            0.001684,            0.001684
                  44,            0.056629,            0.012269,           0.0069265,             0.62605,             0.54718,             0.59093,             0.21133,            0.056139,            0.008796,            0.005038,            0.001486,            0.001486,            0.001486
                  45,            0.054904,             0.01205,           0.0060591,              0.7936,             0.46203,             0.54818,             0.21904,            0.056287,           0.0092355,           0.0060011,            0.001288,            0.001288,            0.001288
                  46,            0.052675,            0.011798,           0.0055822,             0.73919,             0.61847,             0.67218,             0.28449,            0.049035,           0.0071322,            0.004453,             0.00109,             0.00109,             0.00109
                  47,            0.052119,             0.01146,           0.0064403,             0.78467,             0.57641,              0.6693,              0.2585,            0.050901,           0.0087339,           0.0046725,            0.000892,            0.000892,            0.000892
                  48,            0.051358,            0.011641,           0.0053945,             0.75803,             0.66054,             0.69599,             0.32324,            0.047237,           0.0070382,           0.0032492,            0.000694,            0.000694,            0.000694
                  49,            0.049103,            0.011436,           0.0048473,             0.75603,             0.71606,             0.74344,             0.31677,            0.049421,            0.007341,            0.003568,            0.000496,            0.000496,            0.000496
