               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.099805,            0.017907,            0.026679,          0.00090564,             0.27319,          0.00067914,          0.00017304,            0.089842,            0.011338,            0.025048,            0.070126,           0.0033194,           0.0033194
                   1,            0.089511,            0.017965,            0.022368,          0.00074341,             0.23715,          0.00086979,          0.00018726,            0.088979,            0.011917,            0.024332,            0.039994,            0.006521,            0.006521
                   2,            0.075581,            0.017283,            0.017697,             0.66569,            0.094044,            0.077845,            0.023339,            0.084234,            0.010325,            0.022216,           0.0097301,           0.0095906,           0.0095906
                   3,            0.072188,            0.015804,            0.014158,          0.00053033,            0.021418,          0.00037369,          0.00011164,             0.12371,            0.029795,            0.058357,            0.009406,            0.009406,            0.009406
                   4,            0.069838,            0.014638,            0.013562,            0.015613,             0.66818,             0.10082,            0.032267,            0.082024,            0.009714,            0.019543,            0.009406,            0.009406,            0.009406
                   5,            0.071068,            0.015057,            0.013888,             0.23736,             0.18304,             0.11832,            0.038493,            0.073925,           0.0093918,            0.017519,            0.009208,            0.009208,            0.009208
                   6,            0.069478,             0.01452,            0.012732,            0.002711,             0.24281,            0.032053,            0.010821,            0.086483,            0.011026,            0.021261,             0.00901,             0.00901,             0.00901
                   7,            0.070322,             0.01443,            0.012311,             0.67172,             0.22138,             0.15498,            0.045123,             0.07605,            0.009379,            0.019969,            0.008812,            0.008812,            0.008812
                   8,            0.069291,            0.014354,            0.013078,             0.12169,              0.1348,             0.10685,            0.031579,            0.077363,            0.010053,            0.018862,            0.008614,            0.008614,            0.008614
                   9,            0.068992,            0.014396,            0.012672,             0.69949,              0.2116,               0.206,            0.064139,            0.070395,           0.0088982,            0.014792,            0.008416,            0.008416,            0.008416
                  10,            0.069616,            0.014146,            0.012693,             0.35243,             0.16045,              0.1484,            0.041671,            0.078013,           0.0097796,            0.021252,            0.008218,            0.008218,            0.008218
                  11,            0.069031,            0.014405,            0.012853,             0.48427,             0.19795,             0.28565,            0.081188,            0.067851,           0.0093723,             0.01362,             0.00802,             0.00802,             0.00802
                  12,             0.06868,            0.014077,            0.012846,             0.80117,             0.24765,             0.29431,             0.09644,            0.064534,           0.0099755,            0.012762,            0.007822,            0.007822,            0.007822
                  13,            0.068251,            0.014096,            0.012471,             0.25001,             0.25716,             0.21235,            0.077028,            0.063561,            0.010586,            0.015369,            0.007624,            0.007624,            0.007624
                  14,            0.067576,            0.014456,            0.011536,             0.38669,             0.30395,             0.26499,            0.089591,             0.06704,            0.010527,            0.015033,            0.007426,            0.007426,            0.007426
                  15,            0.067761,            0.014597,            0.012079,             0.35631,             0.28231,             0.26404,             0.08313,            0.066991,           0.0084684,            0.014567,            0.007228,            0.007228,            0.007228
                  16,            0.067108,            0.014534,            0.011652,             0.64797,             0.14107,            0.092406,            0.026175,            0.076918,            0.013359,            0.026764,             0.00703,             0.00703,             0.00703
                  17,            0.068091,            0.014405,            0.012105,             0.51252,             0.22688,             0.22572,            0.066155,            0.066407,           0.0083366,            0.020416,            0.006832,            0.006832,            0.006832
                  18,            0.067041,            0.014237,            0.011694,              0.4181,             0.32273,             0.27806,            0.096285,            0.070746,           0.0085219,            0.012838,            0.006634,            0.006634,            0.006634
                  19,            0.066936,            0.013927,            0.011259,             0.26021,              0.3456,             0.22749,            0.076208,            0.061817,           0.0095723,           0.0081414,            0.006436,            0.006436,            0.006436
                  20,              0.0668,            0.014171,            0.011119,             0.14042,             0.17809,            0.080347,            0.025778,            0.072286,           0.0096606,            0.025017,            0.006238,            0.006238,            0.006238
                  21,            0.067072,            0.013872,            0.010888,             0.52571,             0.26721,              0.2882,            0.091597,            0.069581,           0.0086846,            0.014109,             0.00604,             0.00604,             0.00604
                  22,            0.066475,            0.013887,            0.010955,             0.21926,             0.51584,             0.24521,            0.077008,            0.066493,            0.012373,            0.010483,            0.005842,            0.005842,            0.005842
                  23,            0.065642,            0.013846,            0.010273,             0.45148,            0.085378,             0.17368,            0.054067,            0.078439,           0.0095814,            0.014528,            0.005644,            0.005644,            0.005644
                  24,            0.066116,            0.013926,            0.010198,             0.43926,             0.51576,              0.3244,             0.11032,            0.060428,           0.0090622,            0.012117,            0.005446,            0.005446,            0.005446
                  25,            0.065545,            0.013807,           0.0097618,             0.82575,               0.252,             0.38835,             0.14421,            0.063032,           0.0095593,           0.0097728,            0.005248,            0.005248,            0.005248
                  26,            0.064282,            0.013734,           0.0091641,             0.52628,             0.48728,             0.46911,             0.16992,            0.060832,           0.0088103,           0.0073575,             0.00505,             0.00505,             0.00505
                  27,            0.066112,            0.013897,           0.0093883,             0.39445,             0.14494,             0.11264,            0.041822,            0.082257,           0.0093982,            0.019432,            0.004852,            0.004852,            0.004852
                  28,             0.06509,            0.013833,           0.0090597,           0.0072933,             0.55621,            0.058295,            0.016867,            0.080815,            0.010083,            0.020324,            0.004654,            0.004654,            0.004654
                  29,            0.064476,            0.013729,           0.0088191,             0.37804,             0.49407,             0.37774,             0.13499,            0.058778,           0.0081319,           0.0074851,            0.004456,            0.004456,            0.004456
                  30,            0.063931,            0.013639,           0.0085002,             0.59892,             0.37337,             0.43094,             0.15361,            0.063529,           0.0085297,            0.012699,            0.004258,            0.004258,            0.004258
                  31,            0.063122,            0.013626,           0.0091716,             0.30409,             0.35824,             0.17756,            0.059167,            0.063832,           0.0089457,            0.019432,             0.00406,             0.00406,             0.00406
                  32,            0.064387,            0.013538,           0.0087989,             0.59837,             0.31954,             0.34421,             0.13655,            0.060946,           0.0085239,            0.010037,            0.003862,            0.003862,            0.003862
                  33,            0.061699,            0.013434,           0.0089244,             0.42458,             0.53398,             0.43199,             0.14929,            0.057854,           0.0091646,           0.0076399,            0.003664,            0.003664,            0.003664
                  34,            0.061532,            0.013118,           0.0078556,               0.477,             0.48817,             0.44928,             0.17199,            0.055346,           0.0078609,           0.0061016,            0.003466,            0.003466,            0.003466
                  35,            0.061976,            0.013097,           0.0084054,             0.29583,             0.34017,             0.21978,             0.07872,            0.066643,           0.0092065,            0.010604,            0.003268,            0.003268,            0.003268
                  36,             0.06131,            0.013091,           0.0083141,             0.46749,             0.49146,             0.37087,             0.14643,            0.059178,           0.0085286,           0.0096279,             0.00307,             0.00307,             0.00307
                  37,            0.061023,            0.013057,           0.0084975,             0.46013,              0.3804,              0.2786,             0.11934,            0.065533,           0.0095563,            0.010255,            0.002872,            0.002872,            0.002872
                  38,            0.060707,            0.012885,            0.008658,             0.60157,             0.59747,              0.5834,             0.23432,            0.053428,           0.0077805,           0.0055957,            0.002674,            0.002674,            0.002674
                  39,            0.059418,            0.012724,           0.0082747,             0.55265,             0.52339,              0.5146,             0.17899,            0.055735,           0.0078302,           0.0073882,            0.002476,            0.002476,            0.002476
                  40,            0.059268,            0.012706,           0.0077647,             0.49788,              0.4615,             0.40743,             0.14918,            0.058191,           0.0091032,           0.0073666,            0.002278,            0.002278,            0.002278
                  41,            0.058287,            0.012376,           0.0079273,             0.48767,             0.47347,             0.48235,             0.19931,            0.055698,           0.0075341,           0.0071767,             0.00208,             0.00208,             0.00208
                  42,            0.057737,            0.012316,           0.0073638,             0.53565,             0.57558,              0.5219,             0.20231,            0.054411,           0.0079349,           0.0052612,            0.001882,            0.001882,            0.001882
                  43,            0.056753,            0.012278,             0.00707,              0.5541,             0.61535,             0.56594,             0.23464,            0.049442,           0.0077664,            0.005689,            0.001684,            0.001684,            0.001684
                  44,            0.055455,            0.012251,           0.0069557,             0.65018,             0.60498,             0.63377,             0.28281,            0.048893,           0.0075966,           0.0051311,            0.001486,            0.001486,            0.001486
                  45,               0.055,            0.012063,           0.0062885,             0.62277,             0.48485,             0.47792,             0.19694,            0.056821,           0.0090272,           0.0052285,            0.001288,            0.001288,            0.001288
                  46,             0.05344,            0.011771,           0.0063262,             0.65033,             0.69549,             0.66384,             0.29987,            0.046902,           0.0077397,           0.0047819,             0.00109,             0.00109,             0.00109
                  47,            0.052458,            0.011526,           0.0062697,             0.68737,             0.62481,             0.70153,              0.3257,            0.047516,           0.0076654,           0.0045572,            0.000892,            0.000892,            0.000892
                  48,             0.05067,            0.011789,           0.0054045,             0.71036,             0.73971,             0.75066,             0.34446,            0.043637,           0.0063456,           0.0025775,            0.000694,            0.000694,            0.000694
                  49,            0.048884,            0.011182,           0.0052164,             0.71418,             0.78826,             0.81158,             0.38857,            0.042004,           0.0059926,           0.0023363,            0.000496,            0.000496,            0.000496
