               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  20,            0.058911,            0.013345,           0.0071056,             0.58323,             0.50728,             0.52135,             0.22742,            0.055791,           0.0082876,           0.0095026,            0.006238,            0.006238,            0.006238
                  21,            0.058949,            0.013056,           0.0070267,             0.56661,             0.68267,             0.64216,             0.24532,            0.050217,           0.0078873,           0.0088194,             0.00604,             0.00604,             0.00604
                  22,            0.059126,            0.013064,           0.0067488,             0.68193,             0.64407,             0.64693,             0.27353,            0.049642,           0.0074858,           0.0041868,            0.005842,            0.005842,            0.005842
                  23,            0.057527,            0.013019,           0.0065049,             0.48514,             0.48563,             0.43462,             0.17423,            0.054812,           0.0092395,           0.0079447,            0.005644,            0.005644,            0.005644
                  24,            0.057375,            0.012981,           0.0070751,              0.5013,             0.49843,             0.47995,             0.19102,            0.049604,           0.0086111,            0.010393,            0.005446,            0.005446,            0.005446
                  25,            0.057024,             0.01289,             0.00684,             0.69693,             0.68448,             0.73871,             0.31255,            0.047453,           0.0074099,           0.0039886,            0.005248,            0.005248,            0.005248
                  26,            0.055855,            0.012625,           0.0057866,             0.69405,             0.73098,             0.76791,             0.32471,            0.046736,           0.0070182,           0.0036594,             0.00505,             0.00505,             0.00505
                  27,            0.056593,             0.01272,           0.0063641,             0.67112,             0.74054,             0.70515,             0.29891,            0.045573,           0.0071148,           0.0027927,            0.004852,            0.004852,            0.004852
                  28,            0.056104,            0.012761,           0.0056758,             0.69835,             0.71472,             0.76913,             0.33897,            0.045177,           0.0070419,           0.0034482,            0.004654,            0.004654,            0.004654
                  29,            0.054791,            0.012558,           0.0055025,               0.699,             0.69796,             0.75519,             0.36321,            0.045762,           0.0072168,           0.0044593,            0.004456,            0.004456,            0.004456
                  30,            0.054205,            0.012552,             0.00538,             0.68714,             0.77434,             0.78654,             0.34154,            0.045903,             0.00677,           0.0022341,            0.004258,            0.004258,            0.004258
                  31,            0.053218,            0.012451,           0.0055988,              0.6962,              0.6542,             0.72008,             0.30873,            0.048312,            0.007607,           0.0048768,             0.00406,             0.00406,             0.00406
                  32,            0.053629,             0.01244,           0.0058553,              0.6899,              0.6955,             0.68958,              0.3197,            0.046553,           0.0071004,           0.0054759,            0.003862,            0.003862,            0.003862
                  33,             0.05274,            0.012309,           0.0051354,             0.74879,             0.78221,              0.8108,             0.37061,            0.043563,           0.0064072,           0.0021902,            0.003664,            0.003664,            0.003664
                  34,             0.05176,             0.01206,           0.0047475,             0.85717,             0.86091,             0.92351,             0.43986,            0.039182,           0.0061774,           0.0017429,            0.003466,            0.003466,            0.003466
                  35,            0.050965,             0.01194,           0.0048323,             0.78976,              0.8166,             0.86463,             0.41338,            0.039521,           0.0063765,           0.0021871,            0.003268,            0.003268,            0.003268
                  36,            0.050495,            0.011739,           0.0045471,             0.84668,             0.83706,             0.88973,             0.42155,            0.039208,           0.0060993,           0.0021544,             0.00307,             0.00307,             0.00307
                  37,            0.050058,            0.011744,           0.0046656,             0.80425,             0.79817,              0.8517,             0.43967,            0.038722,           0.0061263,           0.0019642,            0.002872,            0.002872,            0.002872
                  38,            0.049017,            0.011591,           0.0046165,             0.83449,              0.8485,             0.88262,             0.43962,            0.039661,            0.006198,            0.001334,            0.002674,            0.002674,            0.002674
                  39,            0.048278,            0.011513,           0.0046934,             0.86661,             0.87184,             0.90986,             0.45165,            0.037389,           0.0062405,            0.001471,            0.002476,            0.002476,            0.002476
                  40,            0.047043,            0.011362,           0.0041096,             0.82765,             0.86343,             0.89135,             0.45711,            0.037133,           0.0062021,           0.0018452,            0.002278,            0.002278,            0.002278
                  41,            0.046249,             0.01118,           0.0041592,             0.88077,             0.84474,             0.90677,             0.48091,            0.037497,           0.0055194,           0.0012879,             0.00208,             0.00208,             0.00208
                  42,            0.045696,            0.011123,           0.0036124,             0.91451,             0.86766,             0.93838,             0.49743,            0.035638,           0.0056577,           0.0015339,            0.001882,            0.001882,            0.001882
                  43,            0.044418,            0.011062,           0.0039409,             0.90694,             0.86518,             0.94014,             0.50705,            0.035377,           0.0055841,            0.001443,            0.001684,            0.001684,            0.001684
                  44,            0.043091,            0.011065,           0.0034674,              0.9172,              0.9047,             0.94216,             0.52593,            0.034381,            0.005453,          0.00098511,            0.001486,            0.001486,            0.001486
                  45,            0.042282,            0.010859,            0.003351,             0.92668,             0.91533,             0.95988,             0.55065,             0.03291,            0.005457,           0.0010169,            0.001288,            0.001288,            0.001288
                  46,            0.040667,             0.01062,           0.0032775,             0.92928,             0.90613,             0.96593,             0.53103,            0.032594,           0.0053358,           0.0010528,             0.00109,             0.00109,             0.00109
                  47,            0.040065,             0.01039,           0.0031474,             0.94587,             0.92138,              0.9558,             0.55355,            0.032094,           0.0052357,          0.00095578,            0.000892,            0.000892,            0.000892
                  48,            0.038629,             0.01072,            0.002768,             0.96012,             0.93986,             0.96646,             0.56298,            0.030953,           0.0052353,          0.00097696,            0.000694,            0.000694,            0.000694
                  49,            0.037222,            0.010294,           0.0025703,             0.96912,             0.95566,             0.98185,             0.60159,            0.030087,           0.0050244,          0.00067861,            0.000496,            0.000496,            0.000496
