               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  24,            0.031249,           0.0074867,          0.00098976,             0.96402,             0.97647,              0.9933,             0.66836,            0.025328,           0.0034633,          0.00029662,            0.005446,            0.005446,            0.005446
                  25,             0.03053,           0.0072752,          0.00090761,             0.97855,             0.96873,             0.98985,             0.66407,            0.024064,            0.003465,          0.00019048,            0.005248,            0.005248,            0.005248
                  26,            0.030069,           0.0073316,          0.00097243,             0.99139,             0.98315,             0.99474,             0.66958,            0.023626,           0.0033731,          0.00026289,             0.00505,             0.00505,             0.00505
                  27,            0.030138,           0.0073838,          0.00090942,             0.97434,             0.97503,             0.99268,             0.69318,            0.022576,           0.0034466,          0.00022843,            0.004852,            0.004852,            0.004852
                  28,            0.029391,            0.007261,          0.00077449,             0.99598,             0.98863,             0.99424,             0.70348,            0.021678,           0.0032189,          0.00016352,            0.004654,            0.004654,            0.004654
                  29,            0.028825,           0.0071354,          0.00071493,             0.98457,             0.98108,             0.99066,             0.68722,            0.022638,           0.0032723,          0.00018369,            0.004456,            0.004456,            0.004456
                  30,            0.028495,           0.0071545,          0.00058724,             0.98291,              0.9734,             0.99117,             0.68345,            0.023775,           0.0032742,          0.00038674,            0.004258,            0.004258,            0.004258
                  31,            0.028142,            0.006961,          0.00079174,             0.99459,             0.98277,             0.99451,             0.69541,            0.022556,            0.003193,          0.00030116,             0.00406,             0.00406,             0.00406
                  32,            0.027722,           0.0069798,          0.00059151,             0.99331,             0.98717,             0.99472,             0.70773,            0.021326,           0.0031775,          0.00014885,            0.003862,            0.003862,            0.003862
                  33,            0.027355,           0.0068437,          0.00054786,             0.99143,             0.98791,             0.99382,             0.70992,            0.021138,           0.0031037,          0.00014999,            0.003664,            0.003664,            0.003664
                  34,            0.026902,           0.0068461,          0.00070021,             0.98286,             0.93169,             0.95455,             0.65996,            0.027756,           0.0043619,           0.0050057,            0.003466,            0.003466,            0.003466
                  35,            0.027046,           0.0067773,          0.00070272,             0.99212,             0.99184,             0.99463,             0.73984,            0.019955,           0.0030165,          0.00012491,            0.003268,            0.003268,            0.003268
                  36,            0.026818,           0.0065735,          0.00065793,             0.99327,             0.99096,             0.99453,             0.71772,            0.020835,           0.0031122,          0.00018892,             0.00307,             0.00307,             0.00307
                  37,            0.025877,           0.0066896,          0.00046396,             0.98896,             0.99587,             0.99494,             0.73878,            0.020133,           0.0029779,          0.00010289,            0.002872,            0.002872,            0.002872
                  38,             0.02568,           0.0066012,          0.00056295,             0.99506,             0.99247,             0.99483,             0.75668,            0.019106,           0.0029612,          0.00011012,            0.002674,            0.002674,            0.002674
                  39,            0.025238,           0.0064322,          0.00050713,             0.99466,             0.99105,             0.99477,             0.72378,             0.02128,             0.00301,          9.8818e-05,            0.002476,            0.002476,            0.002476
                  40,            0.025137,           0.0063622,          0.00045017,             0.98949,             0.99423,             0.99447,             0.74025,            0.020112,           0.0029473,          8.7495e-05,            0.002278,            0.002278,            0.002278
                  41,            0.024943,           0.0063099,          0.00040023,             0.99616,             0.99334,             0.99424,             0.75591,            0.019096,            0.002902,          9.2839e-05,             0.00208,             0.00208,             0.00208
                  42,            0.024536,           0.0063225,          0.00047862,              0.9958,             0.99571,             0.99491,             0.75254,            0.019298,           0.0028836,          8.6267e-05,            0.001882,            0.001882,            0.001882
                  43,            0.023955,            0.006321,          0.00049442,             0.99573,             0.99665,             0.99488,             0.75166,            0.019549,           0.0028604,          7.4284e-05,            0.001684,            0.001684,            0.001684
                  44,            0.023664,           0.0062999,          0.00036582,             0.99817,             0.99778,             0.99495,             0.76529,            0.018524,            0.002836,          6.1569e-05,            0.001486,            0.001486,            0.001486
                  45,             0.02338,           0.0061066,          0.00043484,             0.99659,             0.99852,             0.99498,             0.76525,            0.018259,           0.0027693,          6.6682e-05,            0.001288,            0.001288,            0.001288
                  46,            0.023227,           0.0061767,          0.00034404,             0.99884,             0.99557,               0.995,              0.7801,             0.01768,           0.0027751,          5.9599e-05,             0.00109,             0.00109,             0.00109
                  47,            0.023329,           0.0059503,          0.00041369,             0.99431,             0.99474,             0.99471,             0.77712,            0.017995,           0.0027892,          5.4597e-05,            0.000892,            0.000892,            0.000892
                  48,            0.022813,           0.0061217,          0.00027384,             0.99826,             0.99848,             0.99498,             0.78933,            0.017337,           0.0027284,          5.6445e-05,            0.000694,            0.000694,            0.000694
                  49,             0.02248,           0.0060634,           0.0003025,             0.99613,             0.99993,             0.99498,             0.78987,            0.017255,           0.0027174,            4.77e-05,            0.000496,            0.000496,            0.000496
