               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  35,            0.029198,           0.0070259,          0.00087676,             0.99509,             0.98678,             0.99479,             0.70201,            0.021791,           0.0032807,          0.00016861,            0.007756,            0.007756,            0.007756
                  36,            0.029049,           0.0069362,          0.00075367,             0.99298,             0.99031,             0.99472,             0.71289,            0.021556,           0.0031624,          0.00021777,             0.00769,             0.00769,             0.00769
                  37,            0.028343,           0.0069324,          0.00074423,             0.99402,             0.99327,             0.99461,               0.719,            0.021376,           0.0031675,          0.00022052,            0.007624,            0.007624,            0.007624
                  38,            0.028559,           0.0069254,          0.00075182,             0.99451,             0.98948,              0.9947,             0.71878,            0.021517,           0.0032174,          0.00025906,            0.007558,            0.007558,            0.007558
                  39,            0.028578,           0.0069553,          0.00094633,                0.99,             0.99275,             0.99416,             0.72337,            0.021038,           0.0031276,          0.00025279,            0.007492,            0.007492,            0.007492
                  40,            0.027616,           0.0067839,          0.00071225,             0.99387,             0.99493,              0.9949,             0.72312,            0.020685,           0.0031643,          0.00016356,            0.007426,            0.007426,            0.007426
                  41,            0.028245,            0.006746,           0.0006272,             0.99766,             0.99209,             0.99451,             0.72185,            0.021164,           0.0031102,          0.00016384,             0.00736,             0.00736,             0.00736
                  42,            0.027786,           0.0067387,          0.00077058,             0.99806,             0.99018,             0.99493,             0.72859,            0.020746,           0.0030873,          0.00018205,            0.007294,            0.007294,            0.007294
                  43,            0.027351,           0.0067373,           0.0006225,             0.99115,             0.98969,             0.99429,             0.73248,            0.020541,           0.0030533,          0.00014961,            0.007228,            0.007228,            0.007228
                  44,            0.027329,           0.0067711,          0.00072508,             0.99853,             0.99284,             0.99499,              0.7353,            0.020742,           0.0030519,          0.00017862,            0.007162,            0.007162,            0.007162
                  45,            0.026841,           0.0065874,          0.00075796,             0.99535,             0.99317,              0.9948,             0.73573,            0.020395,           0.0031433,          0.00014813,            0.007096,            0.007096,            0.007096
                  46,            0.026617,           0.0065427,           0.0007674,             0.99414,             0.99743,             0.99496,             0.74244,            0.020074,           0.0030192,          0.00017204,             0.00703,             0.00703,             0.00703
                  47,            0.027258,           0.0064256,          0.00061914,             0.99488,             0.99687,             0.99499,             0.74454,            0.020126,           0.0029949,          0.00016546,            0.006964,            0.006964,            0.006964
                  48,            0.026628,            0.006732,          0.00069357,             0.99909,             0.99631,               0.995,              0.7547,            0.019363,           0.0029382,          0.00013749,            0.006898,            0.006898,            0.006898
                  49,            0.026779,           0.0065052,          0.00064608,             0.99521,             0.99261,             0.99492,             0.73248,            0.020565,             0.00299,          0.00013129,            0.006832,            0.006832,            0.006832
                  50,            0.026368,           0.0065532,          0.00073419,             0.99711,             0.99251,             0.99499,              0.7538,            0.019228,           0.0028825,            0.000153,            0.006766,            0.006766,            0.006766
                  51,            0.026033,           0.0064434,           0.0005858,             0.99518,             0.99705,             0.99496,             0.76952,            0.018669,           0.0028857,          0.00012285,              0.0067,              0.0067,              0.0067
                  52,             0.02586,           0.0062244,          0.00064711,              0.9978,             0.99557,             0.99492,             0.76192,            0.019048,           0.0029337,          0.00015798,            0.006634,            0.006634,            0.006634
                  53,            0.026005,           0.0064244,          0.00063865,              0.9981,              0.9912,             0.99495,             0.76875,            0.018493,            0.002886,          0.00015678,            0.006568,            0.006568,            0.006568
                  54,            0.026097,           0.0065326,          0.00061631,             0.99538,               0.994,             0.99448,             0.75945,            0.018981,           0.0028409,          0.00013695,            0.006502,            0.006502,            0.006502
                  55,             0.02556,           0.0063736,          0.00057398,              0.9965,             0.99289,             0.99473,             0.76926,            0.018827,           0.0028516,          0.00014679,            0.006436,            0.006436,            0.006436
                  56,            0.025578,           0.0063373,          0.00067038,             0.99412,             0.99708,              0.9949,             0.76779,            0.018512,           0.0028364,          0.00011862,             0.00637,             0.00637,             0.00637
                  57,            0.025321,           0.0063536,          0.00049168,             0.99681,             0.99588,             0.99493,             0.76814,            0.018517,           0.0028238,          0.00012309,            0.006304,            0.006304,            0.006304
