               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.10084,            0.017874,            0.026877,           0.0024393,            0.031758,          0.00074224,          0.00018636,                 nan,                 nan,            0.027376,            0.070126,           0.0033194,           0.0033194
                   1,            0.091348,            0.017877,            0.023134,             0.52161,             0.01034,           0.0060817,           0.0018871,            0.086112,            0.011334,            0.025953,            0.039994,            0.006521,            0.006521
                   2,            0.079048,            0.017793,             0.01965,             0.22237,             0.24496,              0.1356,            0.043196,            0.073416,            0.013052,            0.018733,           0.0097301,           0.0095906,           0.0095906
                   3,            0.065686,            0.014963,            0.012666,             0.43825,              0.5052,             0.39864,             0.14608,            0.061193,           0.0079907,           0.0058579,            0.009406,            0.009406,            0.009406
                   4,            0.058501,            0.012578,           0.0083775,             0.61413,             0.63652,             0.64072,             0.25887,            0.050604,           0.0073725,           0.0039875,            0.009406,            0.009406,            0.009406
                   5,            0.053161,            0.011726,           0.0064881,             0.66331,             0.75447,             0.71596,             0.34794,            0.043453,           0.0062002,           0.0025886,            0.009208,            0.009208,            0.009208
                   6,            0.050208,            0.010966,           0.0050894,             0.71429,              0.8253,             0.74716,             0.36356,             0.04316,           0.0054962,           0.0016729,             0.00901,             0.00901,             0.00901
                   7,            0.048254,            0.010488,           0.0044379,             0.84441,             0.81029,             0.88526,             0.45113,            0.039566,           0.0053904,           0.0013233,            0.008812,            0.008812,            0.008812
                   8,            0.045777,            0.010108,           0.0039109,              0.8973,             0.85704,               0.926,             0.44966,            0.039763,           0.0049133,            0.000959,            0.008614,            0.008614,            0.008614
                   9,            0.043729,           0.0098373,           0.0029238,             0.89293,             0.87973,             0.93262,             0.51167,            0.035876,           0.0047329,          0.00065563,            0.008416,            0.008416,            0.008416
                  10,            0.042405,           0.0094407,           0.0025768,             0.87694,             0.89382,             0.92195,             0.51202,            0.035243,             0.00458,          0.00065785,            0.008218,            0.008218,            0.008218
                  11,            0.041234,           0.0093016,           0.0022355,             0.94853,             0.92905,             0.97344,             0.55002,            0.031582,           0.0043746,          0.00056854,             0.00802,             0.00802,             0.00802
                  12,            0.039276,           0.0089218,           0.0020554,             0.94365,             0.91201,             0.96337,             0.53494,            0.031514,           0.0045324,           0.0006977,            0.007822,            0.007822,            0.007822
                  13,            0.039234,           0.0088022,           0.0019907,             0.95371,             0.90726,             0.95759,             0.54219,             0.03217,           0.0044042,           0.0010625,            0.007624,            0.007624,            0.007624
                  14,            0.038664,           0.0088262,            0.001852,             0.93308,             0.90821,             0.94588,              0.5542,            0.030877,           0.0041905,          0.00041446,            0.007426,            0.007426,            0.007426
                  15,            0.037392,           0.0088487,           0.0016971,              0.9591,             0.93745,             0.96737,             0.57483,            0.030577,           0.0041218,          0.00030561,            0.007228,            0.007228,            0.007228
                  16,            0.036017,           0.0086243,           0.0015176,             0.92495,              0.9134,              0.9439,             0.57603,            0.030511,           0.0041907,          0.00097733,             0.00703,             0.00703,             0.00703
                  17,            0.036332,           0.0084623,           0.0017853,             0.94584,             0.92847,             0.96897,                0.59,            0.029351,           0.0038905,           0.0010422,            0.006832,            0.006832,            0.006832
                  18,            0.035524,           0.0083503,           0.0014741,             0.94229,             0.94124,             0.96434,             0.58567,             0.02931,           0.0039754,          0.00032157,            0.006634,            0.006634,            0.006634
